model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M3_block_alpha_stickiness,1,0.1229247101137072,0.01511048435653895,TRUE,alpha_stable,"alpha[49,1]",0.1339474451137072,0.06342482599999999,0.0013977389200000002,0.5323218094999992,1.0007788879709087,5187.0786786022545,2503.809164985291,0.011022735
M3_block_alpha_stickiness,1,-0.11511575493630279,0.01325163703455492,FALSE,alpha_stable,"alpha[50,1]",0.032992505063697206,0.0133227985,3.62618386e-4,0.13168999649999988,1.000798308382627,6253.989259932218,2460.348680693913,0.14810826
M3_block_alpha_stickiness,1,0.12199519007292248,0.014882826400928483,TRUE,alpha_stable,"alpha[51,1]",0.2899338700729225,0.25291171,0.02847981245,0.6919335699999998,1.0002290863671208,5399.9651536345,2908.542693904018,0.16793868
M3_block_alpha_stickiness,1,-0.2506405545627445,0.0628206875915201,TRUE,alpha_stable,"alpha[52,1]",0.2216634354372555,0.17513824,0.0265669209,0.5666940159999999,1.0002578412141176,5659.764616961986,2750.3082016462045,0.47230399
M3_block_alpha_stickiness,1,0.18712475935276976,0.03501567556283199,TRUE,alpha_stable,"alpha[53,1]",0.18829674425276977,0.0713786,9.025418995e-4,0.8106955695,1.0004955789273369,5431.270644573755,2870.428834275997,0.0011719849
M3_block_alpha_stickiness,1,-0.891162671146952,0.7941709064457706,FALSE,alpha_stable,"alpha[54,1]",0.06271437885304793,0.01060731,3.0925205000000006e-4,0.3561884124999998,1.0019833794651107,5281.067988197637,2597.3492311259884,0.95387705
M3_block_alpha_stickiness,1,-0.012076459237250772,1.458408677089795e-4,TRUE,alpha_stable,"alpha[55,1]",0.04035941076274923,0.0116625085,2.8855164749999997e-4,0.15959817199999976,1.0008196775743603,5392.369905375895,3136.4327921342847,0.05243587
M3_block_alpha_stickiness,1,0.31269355938331045,0.0977772620798039,TRUE,alpha_stable,"alpha[56,1]",0.5378986493833104,0.58587703,0.013601060849999999,0.9778990675,1.001116053249072,4936.856788635097,2592.3921435652965,0.22520509
M3_block_alpha_stickiness,1,-0.28461459032657616,0.08100546502676478,TRUE,alpha_stable,"alpha[57,1]",0.17025878967342384,0.044342166,4.314833705000001e-4,0.8380214039999992,1.0001737088292595,6700.415146930716,2780.53099876644,0.45487338
M3_block_alpha_stickiness,1,0.2679320088335,0.07178756135755472,TRUE,alpha_stable,"alpha[58,1]",0.5988186888335,0.60569234,0.1957133715,0.9584164134999998,1.0012888422273922,6251.542998630352,2622.65159431795,0.33088668
M3_block_alpha_stickiness,1,0.007970490274550004,6.35287152166962e-5,TRUE,alpha_stable,"alpha[59,1]",0.12133102027455,0.114840745,0.03815987775,0.2256034135,1.0000131814214603,5258.086622891186,2811.1638509280674,0.11336053
M3_block_alpha_stickiness,1,-0.166131476555,0.02759966750234451,FALSE,alpha_stable,"alpha[60,1]",0.460529343445,0.45674148,0.3297468985,0.605495604,1.0006527650994546,5307.3988285019905,3603.711348877405,0.62666082
M3_block_alpha_stickiness,1,0.004160001545895025,1.7305612861849002e-5,TRUE,alpha_stable,"alpha[61,1]",0.005734361445895025,0.003655423,1.399726435e-4,0.01869947119999997,1.0001222612308556,5753.091901999574,2547.303097530288,0.0015743599
M3_block_alpha_stickiness,1,-0.6460362283128809,0.41736280829273276,TRUE,alpha_stable,"alpha[62,1]",0.2538551116871192,0.108027765,0.0011743573050000003,0.9121434964999999,1.0014079198785961,5759.091978928915,2989.0363487360437,0.89989134
M3_block_alpha_stickiness,1,-0.08138923631732498,0.006624207788317371,TRUE,alpha_stable,"alpha[63,1]",0.853678353682675,0.88566013,0.609299331,0.9917627575000001,0.9999864366701806,5544.511877091695,3037.2087278556296,0.93506759
M3_block_alpha_stickiness,1,-0.066453636129246485,0.0044160857547982935,TRUE,alpha_stable,"alpha[64,1]",0.2976025738707535,0.07143282,5.75444816e-4,0.948542901,1.0018624118711366,2100.7732451371553,3106.2715097154696,0.36405621
M3_block_alpha_stickiness,1,0.08093964835777782,0.006551226676280726,TRUE,alpha_stable,"alpha[65,1]",0.18186585835777783,0.0606195205,0.00208305496,0.8391053269999996,0.9999501511785049,4690.18377285977,2150.9030823529088,0.10092621
M3_block_alpha_stickiness,1,0.06756376161009775,0.004564861882906119,TRUE,alpha_volatile,"alpha[1,2]",0.08341508361009775,0.036379513,0.0020926980000000005,0.3830800974999996,1.0025285704889617,3010.192417753287,1219.327260972169,0.015851322
M3_block_alpha_stickiness,1,0.047979497147075126,0.0023020321464861902,TRUE,alpha_volatile,"alpha[2,2]",0.05287391514707512,0.015747702,0.00113014205,0.23568257399999976,0.999834758157446,3622.3807341306683,1537.8873641820128,0.004894418
M3_block_alpha_stickiness,1,0.678944787906475,0.46096602502536826,FALSE,alpha_volatile,"alpha[3,2]",0.718732344906475,0.77393153,0.18370504099999999,0.9834524709999999,1.0013459702197274,4546.942932243123,1872.6552221877087,0.039787557
M3_block_alpha_stickiness,1,-0.04800455648674995,0.0023044374434895666,TRUE,alpha_volatile,"alpha[4,2]",0.83005505351325,0.869890815,0.537459008,0.9922311395,0.9999715313996226,6331.266919379487,3048.4059829262483,0.87805961
M3_block_alpha_stickiness,1,0.24651081563145774,0.06076758222328655,TRUE,alpha_volatile,"alpha[5,2]",0.41970330563145775,0.334383655,0.025259169,0.9701765339999999,1.0008563331121108,7020.314991279175,2201.4922174151907,0.17319249
M3_block_alpha_stickiness,1,-0.21148018467859997,0.04472386851169475,TRUE,alpha_volatile,"alpha[6,2]",0.6160383553214,0.68518221,0.10471313499999998,0.9861409774999998,1.000423884365708,5751.767430067508,2740.186683098075,0.82751854
M3_block_alpha_stickiness,1,0.4459193622180385,0.19884407760094225,FALSE,alpha_volatile,"alpha[7,2]",0.4468981467880385,0.395044085,0.010348522600000002,0.97621169,1.001116400936336,7020.653878609681,2732.1092263537494,9.7878457e-4
M3_block_alpha_stickiness,1,-0.21005138358776904,0.04412158374713609,TRUE,alpha_volatile,"alpha[8,2]",0.253726716412231,0.146937595,0.007184772265000001,0.8727159514999998,0.9999343420626743,3972.4134990199163,2255.9527832045414,0.4637781
M3_block_alpha_stickiness,1,0.4211110855315192,0.17733454635753448,TRUE,alpha_volatile,"alpha[9,2]",0.4379736755315192,0.39522723000000004,0.014913272400000002,0.964300615,1.001614407605361,5748.639092487088,2714.671449060801,0.01686259
M3_block_alpha_stickiness,1,-0.0019634494317205004,3.855133670923556e-6,TRUE,alpha_volatile,"alpha[10,2]",0.0135722695682795,0.012550939,0.001431810455,0.029156661199999993,1.0001021233719511,4058.9490749208167,2677.364242226761,0.015535719
M3_block_alpha_stickiness,1,-0.28449927150805193,0.08093983548861225,TRUE,alpha_volatile,"alpha[11,2]",0.397964638491948,0.331264875,0.006421222235000001,0.9634475574999999,1.0020355851683354,6430.932856659362,2758.5825796258264,0.68246391
M3_block_alpha_stickiness,1,0.11086717991475,0.012291531582249545,TRUE,alpha_volatile,"alpha[12,2]",0.20103715691475,0.16605003499999998,0.0783723803,0.45061872899999994,1.0005472659131742,2962.513794859322,1441.4714711363656,0.090169977
M3_block_alpha_stickiness,1,-0.15642375732129293,0.024468391854510746,TRUE,alpha_volatile,"alpha[13,2]",0.4159230826787071,0.32426789,0.007123493550000001,0.9763995185000001,1.000706405316807,7146.767477280258,2797.9284752153526,0.57234684
M3_block_alpha_stickiness,1,-0.5006053010701148,0.2506056674595003,TRUE,alpha_volatile,"alpha[14,2]",0.44872274892988523,0.41196461,0.008721325710000002,0.9743061789999999,1.0012929500549173,6785.705912830786,2581.413886014416,0.94932805
M3_block_alpha_stickiness,1,-0.22337539141457496,0.04989656548961457,TRUE,alpha_volatile,"alpha[15,2]",0.594703408585425,0.58957698,0.22598121899999998,0.9708518479999999,1.0008029310475526,4371.758857336351,2327.6700391184936,0.8180788
M3_block_alpha_stickiness,1,-0.5510537943437085,0.30366028426059816,FALSE,alpha_volatile,"alpha[16,2]",0.4480172856562915,0.41421653,0.012024744300000003,0.9718223524999999,1.0000881843434741,6006.586647455153,2850.9180899008693,0.99907108
M3_block_alpha_stickiness,1,-0.2798265870250225,0.07830291880607249,TRUE,alpha_volatile,"alpha[17,2]",0.4735968029749775,0.465434825,0.011103835500000001,0.9779781515000001,0.9997561328786796,6462.401123618969,2623.9300408376175,0.75342339
M3_block_alpha_stickiness,1,0.313534958663413,0.09830417030406811,TRUE,alpha_volatile,"alpha[18,2]",0.376286946663413,0.29039399499999996,0.004822201275000001,0.963101712,1.0004307991870791,5261.829903902542,2278.3747736477158,0.062751988
M3_block_alpha_stickiness,1,0.025052630039687163,6.276342719054356e-4,TRUE,alpha_volatile,"alpha[19,2]",0.5614996800396872,0.660377465,0.017795193850000002,0.9901869254999999,1.0000305941116308,4227.037099653138,3099.4830771490724,0.53644705
M3_block_alpha_stickiness,1,-0.11242751849217525,0.012639946914308408,TRUE,alpha_volatile,"alpha[20,2]",0.45028583150782475,0.41566044,0.010724434650000001,0.977749323,0.999836396131242,7602.83112253971,2873.552061204232,0.56271335
M3_block_alpha_stickiness,1,-0.6043187968983099,0.36520120828462077,TRUE,alpha_volatile,"alpha[21,2]",0.35460827310169,0.18878674499999998,0.00859520433,0.9696805629999999,1.0018275471872662,4147.346992555676,3063.431598199649,0.95892707
M3_block_alpha_stickiness,1,0.020467553244971237,4.189207358357326e-4,TRUE,alpha_volatile,"alpha[22,2]",0.34307177324497123,0.21187284,0.008723103465000001,0.959417621,1.0029797434480252,5486.012917298881,2604.454608628745,0.32260422
M3_block_alpha_stickiness,1,-0.008005066349644745,6.408108726221465e-5,TRUE,alpha_volatile,"alpha[23,2]",0.02413601165035525,0.0212692935,0.003562326935000001,0.05546119419999997,1.0008608766780462,4891.124768244634,2335.9451736291003,0.032141078
M3_block_alpha_stickiness,1,-0.07760805540750004,0.006023010264133597,TRUE,alpha_volatile,"alpha[24,2]",0.8962903345925,0.9215126499999999,0.715338598,0.995265607,0.9997487910119613,5678.50326732349,2399.9669369086137,0.97389839
M3_block_alpha_stickiness,1,0.3499705650519375,0.12247939640277243,TRUE,alpha_volatile,"alpha[25,2]",0.5697836350519375,0.585434125,0.124083805,0.974057815,1.0010695181450335,5003.207159540267,2008.3730485693031,0.21981307
M3_block_alpha_stickiness,1,-3.524490532440007e-4,1.2422033513259243e-7,TRUE,alpha_volatile,"alpha[26,2]",0.023910013946756,0.023751351,0.007676585855,0.0408772052,1.0010689879120636,3856.655367334271,2442.8525281371026,0.024262463
M3_block_alpha_stickiness,1,-0.0026956633118597507,7.26660069090668e-6,TRUE,alpha_volatile,"alpha[27,2]",0.02909729968814025,0.020423903,0.0014635164300000002,0.08400004709999992,0.9997653352804022,4899.531500781129,2936.9417827826255,0.031792963
M3_block_alpha_stickiness,1,0.0683767949560185,0.004675386088457398,TRUE,alpha_volatile,"alpha[28,2]",0.2883971249560185,0.13019536999999998,0.005024573020000001,0.9467324889999998,1.0018823749745305,4752.990113555986,3191.2559342641625,0.22002033
M3_block_alpha_stickiness,1,0.16183434741566224,0.026190356003453263,TRUE,alpha_volatile,"alpha[29,2]",0.18955638441566225,0.0654661695,0.0021232650500000003,0.8514615265,1.0011129322175043,5009.073813197739,2772.3762362706093,0.027722037
M3_block_alpha_stickiness,1,-0.20383982019475,0.04155067229702801,TRUE,alpha_volatile,"alpha[30,2]",0.77057574980525,0.80873325,0.40873223699999994,0.9901645514999999,1.00006520968494,5390.084207637882,2804.3447045520707,0.97441557
M3_block_alpha_stickiness,1,-0.044860168394525,0.00201243470838514,TRUE,alpha_volatile,"alpha[31,2]",0.548487391605475,0.5599683449999999,0.07274414505000001,0.9774178845,1.0009505121621944,6403.131589279213,2915.351133843886,0.59334756
M3_block_alpha_stickiness,1,-0.08546850809732753,0.007304865876382943,TRUE,alpha_volatile,"alpha[32,2]",0.7989665019026725,0.87688769,0.3146247695,0.9936040174999999,1.0002488712510165,6233.457593565861,2634.8340555836844,0.88443501
M3_block_alpha_stickiness,1,0.008497132111426997,7.220125411904382e-5,TRUE,alpha_volatile,"alpha[33,2]",0.523397212111427,0.54222321,0.023147123449999998,0.9830898094999999,1.0018428461972777,7530.450331952696,2832.0875432182174,0.51490008
M3_block_alpha_stickiness,1,0.05199724098700009,0.0027037130702601622,TRUE,alpha_volatile,"alpha[34,2]",0.788664790987,0.8404395899999999,0.41704571100000004,0.9926736649999999,1.003454488034421,6916.115889657447,2510.114011413576,0.73666755
M3_block_alpha_stickiness,1,6.929892687944999e-4,4.802341266643356e-7,TRUE,alpha_volatile,"alpha[35,2]",0.0040299680687945,0.0031850664500000002,3.1483383300000007e-4,0.010304900399999997,1.000185594472043,4242.359435979924,3177.4294095826144,0.0033369788
M3_block_alpha_stickiness,1,-0.2058786784225245,0.04238603022900526,TRUE,alpha_volatile,"alpha[36,2]",0.4247860515774755,0.353299075,0.00806393178,0.9714704155,1.0001115914946108,7437.411512953704,3053.947504050458,0.63066473
M3_block_alpha_stickiness,1,-0.5497137695810723,0.3021852284670323,TRUE,alpha_volatile,"alpha[37,2]",0.37580769041892775,0.2676119,0.008481354975,0.967536924,0.9996652743910327,6733.866175859216,2764.183777751065,0.92552146
M3_block_alpha_stickiness,1,0.14911472832954004,0.02223520220479253,TRUE,alpha_volatile,"alpha[38,2]",0.57472185832954,0.59127854,0.06236586805,0.9802642715,1.0019725086138083,4398.560310648181,2067.1163347626666,0.42560713
M3_block_alpha_stickiness,1,-0.2808012358169001,0.07884933403629833,TRUE,alpha_volatile,"alpha[39,2]",0.6667128441831,0.7657508749999999,0.06244658170000001,0.990586326,1.0004301150077786,6128.292365166037,2099.2186316042207,0.94751408
M3_block_alpha_stickiness,1,0.030354388274958,9.213888875469077e-4,FALSE,alpha_volatile,"alpha[40,2]",0.031751243474958,0.029002738,0.003668712715,0.06970393225,1.0000575520914616,4489.576005815584,2380.389430251693,0.0013968552
M3_block_alpha_stickiness,1,-0.18556024800669374,0.03443260564030569,TRUE,alpha_volatile,"alpha[41,2]",0.40011867199330625,0.319390385,0.010075607630000002,0.963936604,1.0011673961014538,6556.448918449063,3012.837041412237,0.58567892
M3_block_alpha_stickiness,1,0.61631436587875,0.3798433975885257,FALSE,alpha_volatile,"alpha[42,2]",0.68095107187875,0.7168309900000001,0.23471812150000002,0.9854482935000001,1.000253169567546,5299.256501933921,2512.4099321426997,0.064636706
